row_id,tree_level,toc_id,toc_depth,title,page_start,next_page_start,parent_row_id,parent_toc_id,path_titles,path_ids,safe_title,safe_toc_id,file_stub,line_number,split_pdf_relpath,split_md_relpath,split_pdf_exists,split_md_exists
116,4,2-1-4-3,4,记忆主义——记忆术+雄辩术；希庇亚的哲学：捕捉、保存、创造无限,3074,3113,113,2-1-4,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 在场形而上学——宰制西方精神数千年的形而上学范式 / 绝对主义——普罗泰格拉：“人是万物的尺度”，为什么是绝对主义，而不是相对主义？ / 记忆主义——记忆术+雄辩术；希庇亚的哲学：捕捉、保存、创造无限,2 / 2-1 / 2-1-4 / 2-1-4-3,记忆主义_记忆术_雄辩术_希庇亚的哲学_捕捉_保存_创造无限,2-1-4-3,0116__2-1-4-3__记忆主义_记忆术_雄辩术_希庇亚的哲学_捕捉_保存_创造无限__p3074,126,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-1_在场形而上学_宰制西方精神数千年的形而上学范式/2-1-4_绝对主义_普罗泰格拉_人是万物的尺度_为什么是绝对主义_而不是相对主义/2-1-4-3_记忆主义_记忆术_雄辩术_希庇亚的哲学_捕捉_保存_创造无限/0116_2-1-4-3_记忆主义_记忆术_雄辩术_希庇亚的哲学_捕捉_保存_创造无限_p3074.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-1_在场形而上学_宰制西方精神数千年的形而上学范式/2-1-4_绝对主义_普罗泰格拉_人是万物的尺度_为什么是绝对主义_而不是相对主义/2-1-4-3_记忆主义_记忆术_雄辩术_希庇亚的哲学_捕捉_保存_创造无限/0116_2-1-4-3_记忆主义_记忆术_雄辩术_希庇亚的哲学_捕捉_保存_创造无限_p3074.md,0,1
117,4,2-1-4-4,4,话语主义——在场形而上学的终结，对真理的解构性把握，最早的精神分析师：安提丰,3113,3136,113,2-1-4,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 在场形而上学——宰制西方精神数千年的形而上学范式 / 绝对主义——普罗泰格拉：“人是万物的尺度”，为什么是绝对主义，而不是相对主义？ / 话语主义——在场形而上学的终结，对真理的解构性把握，最早的精神分析师：安提丰,2 / 2-1 / 2-1-4 / 2-1-4-4,话语主义_在场形而上学的终结_对真理的解构性把握_最早的精神分析师_安提丰,2-1-4-4,0117__2-1-4-4__话语主义_在场形而上学的终结_对真理的解构性把握_最早的精神分析师_安提丰__p3113,127,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-1_在场形而上学_宰制西方精神数千年的形而上学范式/2-1-4_绝对主义_普罗泰格拉_人是万物的尺度_为什么是绝对主义_而不是相对主义/2-1-4-4_话语主义_在场形而上学的终结_对真理的解构性把握_最早的精神分析师_安提丰/0117_2-1-4-4_话语主义_在场形而上学的终结_对真理的解构性把握_最早的精神分析师_安提丰_p3113.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-1_在场形而上学_宰制西方精神数千年的形而上学范式/2-1-4_绝对主义_普罗泰格拉_人是万物的尺度_为什么是绝对主义_而不是相对主义/2-1-4-4_话语主义_在场形而上学的终结_对真理的解构性把握_最早的精神分析师_安提丰/0117_2-1-4-4_话语主义_在场形而上学的终结_对真理的解构性把握_最早的精神分析师_安提丰_p3113.md,0,1
118,2,2-2,2,辩证形而上学——把握时间、把握虚无、把握否定性的存在,3136,3156,96,2,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 辩证形而上学——把握时间、把握虚无、把握否定性的存在,2 / 2-2,辩证形而上学_把握时间_把握虚无_把握否定性的存在,2-2,0118__2-2__辩证形而上学_把握时间_把握虚无_把握否定性的存在__p3136,128,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_辩证形而上学_把握时间_把握虚无_把握否定性的存在/0118_2-2_辩证形而上学_把握时间_把握虚无_把握否定性的存在_p3136.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_辩证形而上学_把握时间_把握虚无_把握否定性的存在/0118_2-2_辩证形而上学_把握时间_把握虚无_把握否定性的存在_p3136.md,0,1
119,2,2-2,2,复习课,3156,3174,96,2,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 复习课,2 / 2-2,复习课,2-2,0119__2-2__复习课__p3156,129,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/0119_2-2_复习课_p3156.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/0119_2-2_复习课_p3156.md,0,1
120,3,2-2-1,3,无限主义——唯有时间无限，大雄与释迦的觉醒中包含的全新形而上学,3174,3216,119,2-2,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 复习课 / 无限主义——唯有时间无限，大雄与释迦的觉醒中包含的全新形而上学,2 / 2-2 / 2-2-1,无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学,2-2-1,0120__2-2-1__无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学__p3174,130,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学/0120_2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学_p3174.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学/0120_2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学_p3174.md,0,1
121,4,2-2-1-1,4,分子业力主义——耆那教和原始佛教关于业力、意识、轮回与解脱的纵向形而上学；看完不用吃罗汉果,3216,3258,120,2-2-1,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 复习课 / 无限主义——唯有时间无限，大雄与释迦的觉醒中包含的全新形而上学 / 分子业力主义——耆那教和原始佛教关于业力、意识、轮回与解脱的纵向形而上学；看完不用吃罗汉果,2 / 2-2 / 2-2-1 / 2-2-1-1,分子业力主义_耆那教和原始佛教关于业力_意识_轮回与解脱的纵向形而上学_看完不用吃罗汉果,2-2-1-1,0121__2-2-1-1__分子业力主义_耆那教和原始佛教关于业力_意识_轮回与解脱的纵向形而上学_看完不用吃罗汉果__p3216,131,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学/2-2-1-1_分子业力主义_耆那教和原始佛教关于业力_意识_轮回与解脱的纵向形而上学_看完不用/0121_2-2-1-1_分子业力主义_耆那教和原始佛教关于业力_意识_轮回与解脱的纵向形而上学_看完不用吃罗汉果_p3216.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学/2-2-1-1_分子业力主义_耆那教和原始佛教关于业力_意识_轮回与解脱的纵向形而上学_看完不用/0121_2-2-1-1_分子业力主义_耆那教和原始佛教关于业力_意识_轮回与解脱的纵向形而上学_看完不用吃罗汉果_p3216.md,0,1
122,4,2-2-1-2,4,永恒时态主义——时间相位转移的形而上学：小乘有宗“说一切有部”,3258,3296,120,2-2-1,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 复习课 / 无限主义——唯有时间无限，大雄与释迦的觉醒中包含的全新形而上学 / 永恒时态主义——时间相位转移的形而上学：小乘有宗“说一切有部”,2 / 2-2 / 2-2-1 / 2-2-1-2,永恒时态主义_时间相位转移的形而上学_小乘有宗_说一切有部,2-2-1-2,0122__2-2-1-2__永恒时态主义_时间相位转移的形而上学_小乘有宗_说一切有部__p3258,132,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学/2-2-1-2_永恒时态主义_时间相位转移的形而上学_小乘有宗_说一切有部/0122_2-2-1-2_永恒时态主义_时间相位转移的形而上学_小乘有宗_说一切有部_p3258.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学/2-2-1-2_永恒时态主义_时间相位转移的形而上学_小乘有宗_说一切有部/0122_2-2-1-2_永恒时态主义_时间相位转移的形而上学_小乘有宗_说一切有部_p3258.md,0,1
123,4,2-2-1-3,4,灵魂示踪主义，经量部的种子形而上学——乔达摩·悉达多哲学的饮鸩止渴,3296,3352,120,2-2-1,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 复习课 / 无限主义——唯有时间无限，大雄与释迦的觉醒中包含的全新形而上学 / 灵魂示踪主义，经量部的种子形而上学——乔达摩·悉达多哲学的饮鸩止渴,2 / 2-2 / 2-2-1 / 2-2-1-3,灵魂示踪主义_经量部的种子形而上学_乔达摩_悉达多哲学的饮鸩止渴,2-2-1-3,0123__2-2-1-3__灵魂示踪主义_经量部的种子形而上学_乔达摩_悉达多哲学的饮鸩止渴__p3296,133,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学/2-2-1-3_灵魂示踪主义_经量部的种子形而上学_乔达摩_悉达多哲学的饮鸩止渴/0123_2-2-1-3_灵魂示踪主义_经量部的种子形而上学_乔达摩_悉达多哲学的饮鸩止渴_p3296.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学/2-2-1-3_灵魂示踪主义_经量部的种子形而上学_乔达摩_悉达多哲学的饮鸩止渴/0123_2-2-1-3_灵魂示踪主义_经量部的种子形而上学_乔达摩_悉达多哲学的饮鸩止渴_p3296.md,0,1
124,4,2-2-1-4,4,摩尔唯心主义——唯识论的回光返照，阿赖耶的千古悲歌,3352,3398,120,2-2-1,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 复习课 / 无限主义——唯有时间无限，大雄与释迦的觉醒中包含的全新形而上学 / 摩尔唯心主义——唯识论的回光返照，阿赖耶的千古悲歌,2 / 2-2 / 2-2-1 / 2-2-1-4,摩尔唯心主义_唯识论的回光返照_阿赖耶的千古悲歌,2-2-1-4,0124__2-2-1-4__摩尔唯心主义_唯识论的回光返照_阿赖耶的千古悲歌__p3352,134,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学/2-2-1-4_摩尔唯心主义_唯识论的回光返照_阿赖耶的千古悲歌/0124_2-2-1-4_摩尔唯心主义_唯识论的回光返照_阿赖耶的千古悲歌_p3352.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-1_无限主义_唯有时间无限_大雄与释迦的觉醒中包含的全新形而上学/2-2-1-4_摩尔唯心主义_唯识论的回光返照_阿赖耶的千古悲歌/0124_2-2-1-4_摩尔唯心主义_唯识论的回光返照_阿赖耶的千古悲歌_p3352.md,0,1
125,3,2-2-2,3,否定主义——道家哲学的至高法要：太一生水,3398,3438,119,2-2,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 复习课 / 否定主义——道家哲学的至高法要：太一生水,2 / 2-2 / 2-2-2,否定主义_道家哲学的至高法要_太一生水,2-2-2,0125__2-2-2__否定主义_道家哲学的至高法要_太一生水__p3398,135,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-2_否定主义_道家哲学的至高法要_太一生水/0125_2-2-2_否定主义_道家哲学的至高法要_太一生水_p3398.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-2_否定主义_道家哲学的至高法要_太一生水/0125_2-2-2_否定主义_道家哲学的至高法要_太一生水_p3398.md,0,1
126,4,2-2-2-1,4,无为主义——老子的哲学,3438,3438,125,2-2-2,形而上学——古代贵族的精神冒险，背景性的符号秩序与它自己的对立，比下（形而下学）有余，比上（观念论）不足 / 复习课 / 否定主义——道家哲学的至高法要：太一生水 / 无为主义——老子的哲学,2 / 2-2 / 2-2-2 / 2-2-2-1,无为主义_老子的哲学,2-2-2-1,0126__2-2-2-1__无为主义_老子的哲学__p3438,136,split_pdf/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-2_否定主义_道家哲学的至高法要_太一生水/2-2-2-1_无为主义_老子的哲学/0126_2-2-2-1_无为主义_老子的哲学_p3438.pdf,split_md/2_形而上学_古代贵族的精神冒险_背景性的符号秩序与它自己的对立_比下_形而下学_有余_比上_观/2-2_复习课/2-2-2_否定主义_道家哲学的至高法要_太一生水/2-2-2-1_无为主义_老子的哲学/0126_2-2-2-1_无为主义_老子的哲学_p3438.md,0,1
